RENTREE SCOLAIRE;NIVEAU GEOGRAPHIQUE;LIBELLE_GEOGRAPHIQUE;SECTEUR D'ENSEIGNEMENT;TYPE D'ETABLISSEMENT;NOMBRE D'ETABLISSEMENTS;NOMBRE DE DIVISIONS;NOMBRE D'ELEVES;NOMBRE MOYEN D'ELEVES PAR CLASSE;
2005;FRANCE;FRANCE;PRIVE HORS CONTRAT;COLLEGE;75;298;3598;12.1
2005;FRANCE;FRANCE;PRIVE HORS CONTRAT;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;163;1197;16202;13.5
2005;FRANCE;FRANCE;PRIVE HORS CONTRAT;LYCEE POLYVALENT ;9;80;806;10.1
2005;FRANCE;FRANCE;PRIVE HORS CONTRAT;LYCEE PROFESSIONNEL;235;1117;16609;14.9
2005;FRANCE;FRANCE;PRIVE SOUS CONTRAT;COLLEGE;1715;25721;641734;24.9
2005;FRANCE;FRANCE;PRIVE SOUS CONTRAT;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;715;10680;276000;25.8
2005;FRANCE;FRANCE;PRIVE SOUS CONTRAT;LYCEE POLYVALENT ;187;5671;126295;22.3
2005;FRANCE;FRANCE;PRIVE SOUS CONTRAT;LYCEE PROFESSIONNEL;423;5244;103347;19.7
2005;FRANCE;FRANCE;PUBLIC;COLLEGE;5220;109628;2557945;23.3
2005;FRANCE;FRANCE;PUBLIC;ETABLISSEMENT REGIONAL ENSEIGNEMENT ADAPTE;80;980;10838;11.1
2005;FRANCE;FRANCE;PUBLIC;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;1026;36597;1054839;28.8
2005;FRANCE;FRANCE;PUBLIC;LYCEE POLYVALENT ;525;20402;502542;24.6
2005;FRANCE;FRANCE;PUBLIC;LYCEE PROFESSIONNEL;1050;22422;451391;20.1
2005;REGION;AUVERGNE-ET-RHONE-ALPES;PRIVE HORS CONTRAT;COLLEGE;13;49;533;10.9
2005;REGION;AUVERGNE-ET-RHONE-ALPES;PRIVE HORS CONTRAT;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;17;158;2295;14.5
2005;REGION;AUVERGNE-ET-RHONE-ALPES;PRIVE HORS CONTRAT;LYCEE POLYVALENT ;4;56;635;11.3
2005;REGION;AUVERGNE-ET-RHONE-ALPES;PRIVE HORS CONTRAT;LYCEE PROFESSIONNEL;27;145;2010;13.9
2005;REGION;AUVERGNE-ET-RHONE-ALPES;PRIVE SOUS CONTRAT;COLLEGE;243;3571;88062;24.7
2005;REGION;AUVERGNE-ET-RHONE-ALPES;PRIVE SOUS CONTRAT;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;115;1667;43100;25.9
2005;REGION;AUVERGNE-ET-RHONE-ALPES;PRIVE SOUS CONTRAT;LYCEE POLYVALENT ;9;162;4070;25.1
2005;REGION;AUVERGNE-ET-RHONE-ALPES;PRIVE SOUS CONTRAT;LYCEE PROFESSIONNEL;87;1017;20645;20.3
2005;REGION;AUVERGNE-ET-RHONE-ALPES;PUBLIC;COLLEGE;593;12070;282999;23.4
2005;REGION;AUVERGNE-ET-RHONE-ALPES;PUBLIC;ETABLISSEMENT REGIONAL ENSEIGNEMENT ADAPTE;10;125;1378;11.0
2005;REGION;AUVERGNE-ET-RHONE-ALPES;PUBLIC;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;122;4172;120559;28.9
2005;REGION;AUVERGNE-ET-RHONE-ALPES;PUBLIC;LYCEE POLYVALENT ;57;1955;49074;25.1
2005;REGION;AUVERGNE-ET-RHONE-ALPES;PUBLIC;LYCEE PROFESSIONNEL;127;2225;44905;20.2
2005;REGION;BOURGOGNE-ET-FRANCHE-COMTE;PRIVE HORS CONTRAT;COLLEGE;2;9;88;9.8
2005;REGION;BOURGOGNE-ET-FRANCHE-COMTE;PRIVE HORS CONTRAT;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;4;26;242;9.3
2005;REGION;BOURGOGNE-ET-FRANCHE-COMTE;PRIVE HORS CONTRAT;LYCEE PROFESSIONNEL;12;42;569;13.5
2005;REGION;BOURGOGNE-ET-FRANCHE-COMTE;PRIVE SOUS CONTRAT;COLLEGE;64;822;19021;23.1
2005;REGION;BOURGOGNE-ET-FRANCHE-COMTE;PRIVE SOUS CONTRAT;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;11;178;3849;21.6
2005;REGION;BOURGOGNE-ET-FRANCHE-COMTE;PRIVE SOUS CONTRAT;LYCEE POLYVALENT ;15;454;9294;20.5
2005;REGION;BOURGOGNE-ET-FRANCHE-COMTE;PRIVE SOUS CONTRAT;LYCEE PROFESSIONNEL;15;171;2748;16.1
2005;REGION;BOURGOGNE-ET-FRANCHE-COMTE;PUBLIC;COLLEGE;278;4976;115043;23.1
2005;REGION;BOURGOGNE-ET-FRANCHE-COMTE;PUBLIC;ETABLISSEMENT REGIONAL ENSEIGNEMENT ADAPTE;5;47;628;13.4
2005;REGION;BOURGOGNE-ET-FRANCHE-COMTE;PUBLIC;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;36;1292;36486;28.2
2005;REGION;BOURGOGNE-ET-FRANCHE-COMTE;PUBLIC;LYCEE POLYVALENT ;36;1496;35393;23.7
2005;REGION;BOURGOGNE-ET-FRANCHE-COMTE;PUBLIC;LYCEE PROFESSIONNEL;46;910;17188;18.9
2005;REGION;BRETAGNE;PRIVE HORS CONTRAT;COLLEGE;2;9;74;8.2
2005;REGION;BRETAGNE;PRIVE HORS CONTRAT;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;2;12;186;15.5
2005;REGION;BRETAGNE;PRIVE HORS CONTRAT;LYCEE PROFESSIONNEL;10;47;895;19.0
2005;REGION;BRETAGNE;PRIVE SOUS CONTRAT;COLLEGE;178;2693;63017;23.4
2005;REGION;BRETAGNE;PRIVE SOUS CONTRAT;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;43;980;26475;27.0
2005;REGION;BRETAGNE;PRIVE SOUS CONTRAT;LYCEE POLYVALENT ;18;636;15560;24.5
2005;REGION;BRETAGNE;PRIVE SOUS CONTRAT;LYCEE PROFESSIONNEL;24;344;7352;21.4
2005;REGION;BRETAGNE;PUBLIC;COLLEGE;212;3641;86344;23.7
2005;REGION;BRETAGNE;PUBLIC;ETABLISSEMENT REGIONAL ENSEIGNEMENT ADAPTE;5;49;537;11.0
2005;REGION;BRETAGNE;PUBLIC;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;45;1514;43862;29.0
2005;REGION;BRETAGNE;PUBLIC;LYCEE POLYVALENT ;14;564;13441;23.8
2005;REGION;BRETAGNE;PUBLIC;LYCEE PROFESSIONNEL;42;730;13885;19.0
2005;REGION;CENTRE-VAL-DE-LOIRE;PRIVE HORS CONTRAT;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;1;11;154;14.0
2005;REGION;CENTRE-VAL-DE-LOIRE;PRIVE HORS CONTRAT;LYCEE POLYVALENT ;2;9;89;9.9
2005;REGION;CENTRE-VAL-DE-LOIRE;PRIVE HORS CONTRAT;LYCEE PROFESSIONNEL;11;34;507;14.9
2005;REGION;CENTRE-VAL-DE-LOIRE;PRIVE SOUS CONTRAT;COLLEGE;58;740;17141;23.2
2005;REGION;CENTRE-VAL-DE-LOIRE;PRIVE SOUS CONTRAT;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;15;225;5393;24.0
2005;REGION;CENTRE-VAL-DE-LOIRE;PRIVE SOUS CONTRAT;LYCEE POLYVALENT ;14;358;6835;19.1
2005;REGION;CENTRE-VAL-DE-LOIRE;PRIVE SOUS CONTRAT;LYCEE PROFESSIONNEL;10;126;1911;15.2
2005;REGION;CENTRE-VAL-DE-LOIRE;PUBLIC;COLLEGE;236;4590;104536;22.8
2005;REGION;CENTRE-VAL-DE-LOIRE;PUBLIC;ETABLISSEMENT REGIONAL ENSEIGNEMENT ADAPTE;3;31;388;12.5
2005;REGION;CENTRE-VAL-DE-LOIRE;PUBLIC;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;35;1420;41440;29.2
2005;REGION;CENTRE-VAL-DE-LOIRE;PUBLIC;LYCEE POLYVALENT ;15;727;18081;24.9
2005;REGION;CENTRE-VAL-DE-LOIRE;PUBLIC;LYCEE PROFESSIONNEL;42;936;17467;18.7
2005;REGION;CORSE;PRIVE SOUS CONTRAT;COLLEGE;2;40;1011;25.3
2005;REGION;CORSE;PRIVE SOUS CONTRAT;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;2;20;492;24.6
2005;REGION;CORSE;PUBLIC;COLLEGE;28;523;12286;23.5
2005;REGION;CORSE;PUBLIC;ETABLISSEMENT REGIONAL ENSEIGNEMENT ADAPTE;1;8;106;13.3
2005;REGION;CORSE;PUBLIC;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;5;187;5039;26.9
2005;REGION;CORSE;PUBLIC;LYCEE POLYVALENT ;4;73;1546;21.2
2005;REGION;CORSE;PUBLIC;LYCEE PROFESSIONNEL;4;136;2167;15.9
2005;REGION;GRAND-EST;PRIVE HORS CONTRAT;COLLEGE;8;33;419;12.7
2005;REGION;GRAND-EST;PRIVE HORS CONTRAT;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;13;83;1057;12.8
2005;REGION;GRAND-EST;PRIVE HORS CONTRAT;LYCEE POLYVALENT ;2;8;59;7.4
2005;REGION;GRAND-EST;PRIVE HORS CONTRAT;LYCEE PROFESSIONNEL;14;74;1164;15.8
2005;REGION;GRAND-EST;PRIVE SOUS CONTRAT;COLLEGE;102;1573;39394;25.0
2005;REGION;GRAND-EST;PRIVE SOUS CONTRAT;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;63;819;19200;23.4
2005;REGION;GRAND-EST;PRIVE SOUS CONTRAT;LYCEE POLYVALENT ;5;131;3143;24.0
2005;REGION;GRAND-EST;PRIVE SOUS CONTRAT;LYCEE PROFESSIONNEL;50;649;12078;18.6
2005;REGION;GRAND-EST;PUBLIC;COLLEGE;512;10096;234560;23.2
2005;REGION;GRAND-EST;PUBLIC;ETABLISSEMENT REGIONAL ENSEIGNEMENT ADAPTE;7;93;916;9.8
2005;REGION;GRAND-EST;PUBLIC;LYCEE GENERAL OU TECHNOLOGIQUE HORS TYPE LPO ;104;3569;101737;28.5
